id,legacyId,title,state,publishedAt,lastEvidenceAt,territoryId,precision,address,longitude,latitude,confidence,sourceKind,sourceUrl,usefulnessLevel,usefulnessScore,reviewed,evidenceCount,documentCount,publishReady,mapReady,sceneReady,auditResult,reasons,warnings,triage
evt_c87fba3c5ef9f7c44464387e,,Әлмәт дәүләт автоинспекциясе Төзүчеләр проспектында яшүсмерне бәрдергән машина йөртүчене эзли,reported,2026-08-31T09:04:53Z,2026-09-05T19:06:27Z,mo-92608101,street,улица Шевченко,52.2547375,54.8992325,low,media,https://t.me/atannary/29007,context,30,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_6b91716250ecba7a652b0602,,Стартует прием заявок на хакатон «Татар.Бу» — победители выступят на Kazan Digital Week,reported,2026-08-31T09:00:00Z,2026-09-05T19:06:45Z,mo-92646000,territory,,,,low,media,https://nurlat-tat.ru/news/novosti/startuet-priem-zaiavok-na-xakaton-tatarbu-pobediteli-vystupiat-na-kazan-digital-week,useful,70,False,1,1,True,False,False,ready,[],[],publish_now
evt_11ea6eb0f160167356c09e99,,"Надеемся, что будут предприниматели, которые хотят на этой ниве построить успешный бизнес», – подчеркнул мэр Казани Ильсур Метшин.",unknown,2026-08-31T08:50:41Z,2026-09-05T19:06:49Z,mo-92701000,territory,,,,low,official,https://t.me/avianovsav/6299,context,36,False,2,2,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_566b4dfbd06cea981a44e21e,,В Бугульме открыли стелу в честь просветителя Хади Атласи,resolved,2026-08-31T08:41:00Z,2026-09-05T19:06:39Z,mo-92617101,settlement,Бугульма,52.7955953,54.5384152,low,media,https://bugulma-tatarstan.ru/news/news/v-bugulme-otkryli-stelu-v-cest-prosvetitelia-xadi-atlasi,useful,79,False,1,1,True,False,False,ready,[],[],publish_now
evt_c3f8a9533bc3bde1b1e80f8c,,Один день — три больших праздника,reported,2026-08-31T08:32:17Z,2026-09-05T19:06:34Z,mo-92658462,territory,,,,low,media,https://t.me/n_chrmshn/18523,context,36,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_ee94abbf98811ad13e857854,,На праздновании Дня Республики Татарстан у Центра семьи «Казан» открылась выставка центра «Патриот».,resolved,2026-08-31T08:25:00Z,2026-09-05T19:06:44Z,mo-92701000,territory,,,,low,media,https://novoshishminsk.ru/news/v-respublike/centr-patriot-ucit-takticeskoi-medicine-u-casi,context,59,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_a147d36a049c6f4e11797712,,Уку елы алдыннан Лениногорск янгын сүндерүчеләре янгын куркынычсызлыгы турында искә төшерә,reported,2026-08-31T08:16:00Z,2026-09-05T19:06:43Z,mo-92636101,territory,,,,low,media,https://zamansulyshy.ru/news/yanaliklar/uku-ely-aldynnan-leninogorsk-iangyn-sunderucelare-iangyn-kurkynycsyzlygy-turynda-iska-tosera,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_7febc3b9eb86a061ea729e0f,,В Лаишевском райое задержали водителя с чересчур тёмными стёклами,unknown,2026-08-31T08:12:00Z,2026-09-05T19:06:43Z,mo-92634101,territory,,,,low,media,https://laishevskyi.ru/news/bezopasnost-doroznogo-dvizeniia/v-laisevskom-raioe-zaderzali-voditelia-s-cerescur-temnymi-steklami,context,20,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_917df3f968afda5deb4998f8,,Ледовая феерия для семей героев: как Татарстан дарил праздник,unknown,2026-08-31T08:10:00Z,2026-09-05T19:06:41Z,mo-92624000,territory,,,,low,media,https://chuprale-online.ru/news/obschestvo/ledovaia-feeriia-dlia-semei-geroev-kak-tatarstan-daril-prazdnik,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_cebc62c8ed94bed9b3f4d1cd,,Приём заявок уже открыт и продлится до 7 сентября.,resolved,2026-08-31T08:01:00Z,2026-09-05T19:06:43Z,mo-92638000,territory,,,,low,media,https://mamadysh-rt.ru/news/obshchestvo/pobediteli-xakatona-tatarbu-vystupiat-na-kazan-digital-week,context,59,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_ebfa032333a5ebb57c91d964,,История отца привела Лену Усманову на фабрику в Дубъязах,reported,2026-08-31T08:00:00Z,2026-09-05T19:06:40Z,mo-92622000,territory,,,,low,media,https://biektaw.ru/news/v-selskih-poseleniyah/istoriia-otca-privela-lenu-usmanovu-na-fabriku-v-dubieiazax,context,36,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_e7a74338528f200b306fcd84,,Ветераны СВО Камского Устья занимаются спортом и путешествуют по стране,reported,2026-08-31T07:56:01Z,2026-09-05T19:06:30Z,mo-92630000,territory,,,,low,media,https://t.me/volzhskie/35998,context,20,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_dac4ec83f1b6f0cd70f30b77,,"2026 елда картлык буенча иминият пенсиясен билгеләү өчен бер үк вакытта өч шартны үтәргә кирәк: кимендә 30 индивидуаль пенсия коэффициенты (ИПК) җыярга, кимендә 15 ел иминият стажы булырга һәм билгеләнгән яшькә җитәргә. Бу хакта RT белән әңгәмәдә Россия Хөкүмәте каршындагы Финанс университеты доценты Игорь Балынин сөйләде.",unknown,2026-08-31T07:51:41Z,2026-09-05T19:06:31Z,mo-92636000,territory,,,,low,media,https://t.me/zamansulyshy/17315,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_08fa68fcc93b53c2a21bb439,,"Ежков исемендәге Арча 1нче урта мәктәбе, шулай ук Иске Кырлай һәм Разъезд-Корса төп мәктәпләрендә ремонт эшләре башкарылган.",reported,2026-08-31T07:50:12Z,2026-09-05T19:06:27Z,mo-92612151,territory,,,,low,media,https://t.me/arskmedia/27529,context,59,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_ad55d723daa34ddefd9bc02d,,Мышиная лихорадка» не отступает осенью: рекомендации для жителей Бавлинского района,unknown,2026-08-31T07:49:00Z,2026-09-05T19:06:39Z,mo-92614000,territory,,,,low,media,https://bavly-tat.ru/news/zdorove/mysinaia-lixoradka-ne-otstupaet-oseniu-rekomendacii-dlia-zitelei-bavlinskogo-raiona,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_3f087179d272cd9386633bb5,,Приём заявок для IT‑разработчиков открыт на хакатон «Татар.Бу»,resolved,2026-08-31T07:09:00Z,2026-09-05T19:06:39Z,mo-92614000,territory,,,,low,media,https://bavly-tat.ru/news/obschestvo/priem-zaiavok-dlia-itrazrabotcikov-otkryt-na-xakaton-tatarbu,context,59,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_e578ebe9c7005eaae9da466e,,"За год отремонтировали 12 улиц, благоустраивают 3 двора по программе «Наш двор», всего за 5 лет — более 40 объектов.",resolved,2026-08-31T07:06:00Z,2026-09-05T19:06:39Z,mo-92617460,street,Школьная улица,52.7843521,54.5722661,low,media,https://bugulma-tatarstan.ru/news/news/glava-bugulminskogo-raiona-provel-sxod-grazdan-v-berezovskom-selskom-poselenii,useful,97,False,1,1,True,True,False,ready,[],[],publish_now
evt_2e4a4013ba52202b033141c2,,"В Тетюшском районе родителям рассказали, как защитить ребёнка в сети",reported,2026-08-31T06:50:00Z,2026-09-05T19:06:46Z,mo-92655000,territory,,,,low,media,https://tetyushy.ru/news/obshchestvo/v-tetiusskom-raione-roditeliam-rasskazali-kak-zashhitit-rebenka-v-seti,context,36,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_1ef2c0e2b0848b137fa6fc12,,"Фитнес-тренер объяснил, какие упражнения делать для осанки спины",unknown,2026-08-31T06:24:00Z,2026-09-05T19:06:45Z,mo-92648000,territory,,,,low,media,https://pestrecy-rt.ru/news/zdravoohranenie/fitnes-trener-obieiasnil-kakie-uprazneniia-delat-dlia-osanki-spiny,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_1305af4f64be397fc1b439d2,,В Камском Устье 1 сентября отключат газ,planned,2026-08-31T06:18:00Z,2026-09-05T19:06:42Z,mo-92630151,settlement,Камское Устье,49.2680082,55.2015629,low,media,https://kamskoe-ustie.ru/news/obshestvo/v-kamskom-uste-1-sentiabria-otkliucat-gaz,useful,79,False,1,1,True,False,False,ready,[],[],publish_now
evt_2a92fe7c2ced5ff653934823,,2026 елда Казан мәгарифен финанслауны миллиард сумга арттырдылар,unknown,2026-08-31T06:03:00Z,2026-09-05T19:06:46Z,mo-92701000,territory,,,,low,media,https://tulachi.ru/news/v-respublike/2026-elda-kazan-magarifen-finanslauny-milliard-sumga-arttyrdylar,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_213a2b05bc49e9f9b819b527,,На праздновании Дня Республики Татарстан у Центра семьи «Казан» открылась выставка Республиканского центра спортивно-патриотической и допризывной подготовки мол,resolved,2026-08-31T05:41:00Z,2026-09-05T19:06:42Z,mo-92701000,territory,,,,low,media,https://kaibicy.ru/news/novosti/ucim-takticeskoi-medicine-u-casi-rabotaet-vystavka-centra-patriot,context,59,False,3,3,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_a90255c01cb970fe2467297f,,У «Чаши» открылась выставка центра «Патриот»: гостей учат тактической медицине и работе с БПЛА,resolved,2026-08-31T05:40:00Z,2026-09-05T19:06:46Z,mo-92701000,territory,,,,low,media,https://tetyushy.ru/news/beznengeroilar/u-casi-otkrylas-vystavka-centra-patriot-gostei-ucat-takticeskoi-medicine-i-rabote-s-bpla,useful,79,False,1,1,True,False,False,ready,[],[],publish_now
evt_32f7a1e57821c0868454c47d,,Камиль Гильфанов из села Верхние Пинячи трудится слесарем по эксплуатации и ремонту газового оборудования Заинской районной эксплуатационной газовой службы,unknown,2026-08-31T05:22:00Z,2026-09-05T19:06:41Z,mo-92627432,territory,,,,low,media,https://zainsk-inform.ru/news/obschestvo/k-slesariu-gazovoi-sluzby-kamiliu-gilfanovu-idut-za-sovetom-i-pomoshhiu-bolee-30-let,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_03e363060beebb00c9587b5b,,Татарстан Республикасы Көнендә контракт буенча хезмәткә сайлап алу мобиль пункты ачылды,unknown,2026-08-31T04:08:00Z,2026-09-05T19:06:39Z,mo-92615000,territory,,,,low,media,https://baltaci.ru/news/kon-temasy/tatarstan-respublikasy-konenda-kontrakt-buenca-xezmatka-sailap-alu-mobil-punkty-acyldy,context,59,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_legacy_564a90f75011a3eda703fcd7,public-2ab3cafefc02591a,"Нобелевский лауреат на «PROнауке в КФУ» рассказал, как выжить в эпоху искусственного интеллекта и климатического кризиса",unknown,2026-08-31T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/nobelevskiy-laureat-na-pronauke-v-kfu-rasskazal-kak-vyzhit-v-epokhu-iskusstvennogo-intellekta,noise,20,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],hide_noise
evt_legacy_ce9b6d330f540bb5952ff767,public-247e9f86f2a82534,В КФУ рассказали о главных правилах подбора образа для мам на 1 сентября,unknown,2026-08-31T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/v-kfu-rasskazali-o-glavnykh-pravilakh-stilya-dlya-mam-na-1-sentyabrya,context,0,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],context
evt_legacy_e07ed172694b2af23a9cf53d,public-3eb7b2a49577b85e,#ИтогиНедели Обстановка с пожарами и происшествиями на воде c 24 по 30 августа,unknown,2026-08-31T00:00:00Z,2026-09-04T15:47:34Z,RU-TA,territory,,,,high,official,https://16.mchs.gov.ru/deyatelnost/press-centr/novosti/5819013,context,0,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],context
evt_legacy_f62aba737d3cca3913828d70,public-66ab63b7d82e3220,‎Напутствие первоклассникам: нижнекамские пожарные подарили детям яркий праздник,unknown,2026-08-31T00:00:00Z,2026-09-04T15:47:34Z,RU-TA,territory,,,,high,official,https://16.mchs.gov.ru/deyatelnost/press-centr/novosti/5819103,context,0,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],context
evt_3503a10522443a02646ad492,,Хөрмәтле Арча районы халкы!,unknown,2026-08-30T18:51:26Z,2026-09-05T19:06:27Z,mo-92612151,territory,,,,low,media,https://t.me/arskmedia/27513,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
